,Treat,Diatom,Temp,Bact,FSC,SSC,RED,GREEN,strain,strain_2
29739,NbO-D4_18,NbO-D4,18,Xenic,3.580431,3.5168,3.575486,3.767035,NbO-D4,A2
29740,NbO-D4_18,NbO-D4,18,Xenic,3.534199,3.627808,3.501531,3.706868,NbO-D4,A2
29741,NbO-D4_18,NbO-D4,18,Xenic,3.445346,3.507616,3.535739,3.720949,NbO-D4,A2
29742,NbO-D4_18,NbO-D4,18,Xenic,3.453337,3.601391,3.572609,3.803705,NbO-D4,A2
29743,NbO-D4_18,NbO-D4,18,Xenic,3.451429,3.569521,3.640103,3.876004,NbO-D4,A2
29744,NbO-D4_18,NbO-D4,18,Xenic,3.480188,3.847461,3.622979,3.843774,NbO-D4,A2
29745,NbO-D4_18,NbO-D4,18,Xenic,3.492777,3.654443,3.567942,3.58092,NbO-D4,A2
29746,NbO-D4_18,NbO-D4,18,Xenic,3.510905,3.603647,3.634103,3.811358,NbO-D4,A2
29747,NbO-D4_18,NbO-D4,18,Xenic,3.399343,3.505865,3.522744,4.27214,NbO-D4,A2
29748,NbO-D4_18,NbO-D4,18,Xenic,3.255455,3.428,3.536316,3.773783,NbO-D4,A2
29749,NbO-D4_18,NbO-D4,18,Xenic,3.21207,3.50733,3.468254,3.740773,NbO-D4,A2
29750,NbO-D4_18,NbO-D4,18,Xenic,3.510315,3.61243,3.482306,4.194899,NbO-D4,A2
29751,NbO-D4_18,NbO-D4,18,Xenic,3.528866,3.709176,3.597183,3.899352,NbO-D4,A2
29752,NbO-D4_18,NbO-D4,18,Xenic,3.478245,3.534301,3.611602,4.143449,NbO-D4,A2
29753,NbO-D4_18,NbO-D4,18,Xenic,3.362935,3.601672,3.707807,3.856427,NbO-D4,A2
29754,NbO-D4_18,NbO-D4,18,Xenic,3.63773,3.619138,3.661299,3.795326,NbO-D4,A2
29755,NbO-D4_18,NbO-D4,18,Xenic,3.470798,3.734142,3.650428,3.877571,NbO-D4,A2
29756,NbO-D4_18,NbO-D4,18,Xenic,3.563592,3.553108,3.550158,3.67476,NbO-D4,A2
29757,NbO-D4_18,NbO-D4,18,Xenic,3.585822,4.048963,3.608513,3.735352,NbO-D4,A2
29758,NbO-D4_18,NbO-D4,18,Xenic,3.464467,3.716105,3.582618,3.700339,NbO-D4,A2
29759,NbO-D4_18,NbO-D4,18,Xenic,3.475021,3.704448,3.560104,3.888037,NbO-D4,A2
29760,NbO-D4_18,NbO-D4,18,Xenic,3.295459,3.468675,3.470016,3.603805,NbO-D4,A2
29761,NbO-D4_18,NbO-D4,18,Xenic,3.501865,3.677997,3.664135,3.734991,NbO-D4,A2
29762,NbO-D4_18,NbO-D4,18,Xenic,3.449708,3.922241,3.441335,3.772492,NbO-D4,A2
29763,NbO-D4_18,NbO-D4,18,Xenic,3.548558,3.516037,3.546429,3.762809,NbO-D4,A2
29764,NbO-D4_18,NbO-D4,18,Xenic,3.487015,3.566815,3.5567,3.931699,NbO-D4,A2
29765,NbO-D4_18,NbO-D4,18,Xenic,3.463859,3.565521,3.585257,3.798724,NbO-D4,A2
29766,NbO-D4_18,NbO-D4,18,Xenic,3.524221,3.642295,3.593423,3.803608,NbO-D4,A2
29767,NbO-D4_18,NbO-D4,18,Xenic,3.505596,3.72265,3.624166,3.852133,NbO-D4,A2
29768,NbO-D4_18,NbO-D4,18,Xenic,3.210336,3.846258,2.734608,4.814244,NbO-D4,A2
29769,NbO-D4_18,NbO-D4,18,Xenic,3.417555,3.673926,3.5747,3.903245,NbO-D4,A2
29770,NbO-D4_18,NbO-D4,18,Xenic,3.623766,3.79847,3.576081,3.768085,NbO-D4,A2
29771,NbO-D4_18,NbO-D4,18,Xenic,3.416764,3.61903,3.566778,3.688623,NbO-D4,A2
29772,NbO-D4_18,NbO-D4,18,Xenic,3.209684,3.56506,3.501277,3.671909,NbO-D4,A2
29773,NbO-D4_18,NbO-D4,18,Xenic,3.634184,3.607935,3.554346,3.796392,NbO-D4,A2
29774,NbO-D4_18,NbO-D4,18,Xenic,3.538796,3.703664,3.585358,3.835671,NbO-D4,A2
29775,NbO-D4_18,NbO-D4,18,Xenic,3.262481,3.56879,3.574289,3.620818,NbO-D4,A2
29776,NbO-D4_18,NbO-D4,18,Xenic,3.544808,4.211515,3.580105,3.660779,NbO-D4,A2
29777,NbO-D4_18,NbO-D4,18,Xenic,3.458742,3.512743,3.514192,4.1381,NbO-D4,A2
29778,NbO-D4_18,NbO-D4,18,Xenic,3.529027,3.766746,3.450392,3.624679,NbO-D4,A2
29779,NbO-D4_18,NbO-D4,18,Xenic,3.442078,3.44415,3.489395,3.765833,NbO-D4,A2
29780,NbO-D4_18,NbO-D4,18,Xenic,2.949552,3.359805,3.365843,3.620871,NbO-D4,A2
29781,NbO-D4_18,NbO-D4,18,Xenic,3.526749,3.694474,3.640915,3.696705,NbO-D4,A2
29782,NbO-D4_18,NbO-D4,18,Xenic,3.548567,3.607381,3.616533,4.032081,NbO-D4,A2
29783,NbO-D4_18,NbO-D4,18,Xenic,3.589629,3.547161,3.412415,3.638926,NbO-D4,A2
29784,NbO-D4_18,NbO-D4,18,Xenic,3.259627,3.97825,2.105302,3.272067,NbO-D4,A2
29785,NbO-D4_18,NbO-D4,18,Xenic,3.361506,3.52487,3.378893,3.654518,NbO-D4,A2
29786,NbO-D4_18,NbO-D4,18,Xenic,3.528874,3.730362,3.667206,3.865237,NbO-D4,A2
29787,NbO-D4_18,NbO-D4,18,Xenic,3.315513,3.429268,3.585234,4.121485,NbO-D4,A2
29788,NbO-D4_18,NbO-D4,18,Xenic,3.650516,3.764874,3.570299,3.671871,NbO-D4,A2
29789,NbO-D4_18,NbO-D4,18,Xenic,3.685065,3.892406,3.819489,4.075078,NbO-D4,A2
29790,NbO-D4_18,NbO-D4,18,Xenic,3.58496,3.840116,3.669573,3.796304,NbO-D4,A2
29791,NbO-D4_18,NbO-D4,18,Xenic,3.565085,3.628352,3.505984,3.987326,NbO-D4,A2
29792,NbO-D4_18,NbO-D4,18,Xenic,3.445743,3.598757,3.412902,3.876594,NbO-D4,A2
29793,NbO-D4_18,NbO-D4,18,Xenic,3.543887,3.504614,3.459011,3.631375,NbO-D4,A2
29794,NbO-D4_18,NbO-D4,18,Xenic,3.086241,3.511355,3.576389,3.761158,NbO-D4,A2
29795,NbO-D4_18,NbO-D4,18,Xenic,3.085215,3.465662,3.54561,3.522258,NbO-D4,A2
29796,NbO-D4_18,NbO-D4,18,Xenic,3.257145,3.652425,3.619556,3.816191,NbO-D4,A2
29797,NbO-D4_18,NbO-D4,18,Xenic,3.508299,3.505973,3.508025,3.715453,NbO-D4,A2
29798,NbO-D4_18,NbO-D4,18,Xenic,3.498569,3.67762,3.557702,3.716823,NbO-D4,A2
29799,NbO-D4_18,NbO-D4,18,Xenic,3.046954,3.557946,3.551906,3.869811,NbO-D4,A2
29800,NbO-D4_18,NbO-D4,18,Xenic,3.525786,3.487273,3.569121,3.669081,NbO-D4,A2
29801,NbO-D4_18,NbO-D4,18,Xenic,3.570584,3.801173,3.643818,3.867624,NbO-D4,A2
29802,NbO-D4_18,NbO-D4,18,Xenic,3.439123,3.935069,3.6795,3.596358,NbO-D4,A2
29803,NbO-D4_18,NbO-D4,18,Xenic,3.563622,3.732398,3.655898,3.977454,NbO-D4,A2
29804,NbO-D4_18,NbO-D4,18,Xenic,3.551324,3.926359,3.548455,3.803998,NbO-D4,A2
29805,NbO-D4_18,NbO-D4,18,Xenic,3.424483,3.646634,3.477074,3.767383,NbO-D4,A2
29806,NbO-D4_18,NbO-D4,18,Xenic,3.294683,3.470369,3.453149,4.453796,NbO-D4,A2
29807,NbO-D4_18,NbO-D4,18,Xenic,3.433676,3.564686,3.597372,3.747542,NbO-D4,A2
29808,NbO-D4_18,NbO-D4,18,Xenic,3.610349,3.668365,3.495629,3.822654,NbO-D4,A2
29809,NbO-D4_18,NbO-D4,18,Xenic,3.498093,3.838817,3.870757,3.760387,NbO-D4,A2
29810,NbO-D4_18,NbO-D4,18,Xenic,3.504683,3.658686,3.470411,3.713584,NbO-D4,A2
29811,NbO-D4_18,NbO-D4,18,Xenic,3.384229,3.94871,3.585456,3.770112,NbO-D4,A2
29812,NbO-D4_18,NbO-D4,18,Xenic,3.520092,3.568371,3.493557,3.733698,NbO-D4,A2
29813,NbO-D4_18,NbO-D4,18,Xenic,3.490932,3.766566,3.579275,3.75996,NbO-D4,A2
29814,NbO-D4_18,NbO-D4,18,Xenic,3.477253,3.559218,3.610744,3.702242,NbO-D4,A2
29815,NbO-D4_18,NbO-D4,18,Xenic,3.676862,3.788378,3.781461,4.051378,NbO-D4,A2
29816,NbO-D4_18,NbO-D4,18,Xenic,3.592446,3.571387,3.566898,4.265596,NbO-D4,A2
29817,NbO-D4_18,NbO-D4,18,Xenic,3.871419,3.942393,3.949351,4.294216,NbO-D4,A2
29818,NbO-D4_18,NbO-D4,18,Xenic,3.304204,3.515511,3.488349,3.777041,NbO-D4,A2
29819,NbO-D4_18,NbO-D4,18,Xenic,3.208433,3.544274,3.392344,3.672817,NbO-D4,A2
29820,NbO-D4_18,NbO-D4,18,Xenic,3.45963,3.67623,2.660293,4.56813,NbO-D4,A2
29821,NbO-D4_18,NbO-D4,18,Xenic,3.484434,3.638593,3.423133,3.714862,NbO-D4,A2
29822,NbO-D4_18,NbO-D4,18,Xenic,3.561689,3.627622,3.600278,3.748285,NbO-D4,A2
29823,NbO-D4_18,NbO-D4,18,Xenic,3.66469,3.821595,3.53166,3.944033,NbO-D4,A2
29824,NbO-D4_18,NbO-D4,18,Xenic,3.397559,3.589743,3.517879,3.790462,NbO-D4,A2
29825,NbO-D4_18,NbO-D4,18,Xenic,2.83871,2.985421,2.271202,3.734547,NbO-D4,A2
29826,NbO-D4_18,NbO-D4,18,Xenic,3.488308,3.528451,3.54281,3.653293,NbO-D4,A2
29827,NbO-D4_18,NbO-D4,18,Xenic,3.363569,3.682919,3.576045,4.514163,NbO-D4,A2
29828,NbO-D4_18,NbO-D4,18,Xenic,3.450732,3.630078,3.549266,3.667578,NbO-D4,A2
29829,NbO-D4_18,NbO-D4,18,Xenic,3.537471,3.661224,3.698682,3.728318,NbO-D4,A2
29830,NbO-D4_18,NbO-D4,18,Xenic,3.485042,3.570443,3.497011,3.59985,NbO-D4,A2
29831,NbO-D4_18,NbO-D4,18,Xenic,3.166016,4.138524,3.521246,3.70326,NbO-D4,A2
29832,NbO-D4_18,NbO-D4,18,Xenic,3.506435,3.617853,3.545317,3.767007,NbO-D4,A2
29833,NbO-D4_18,NbO-D4,18,Xenic,3.481655,3.772461,3.606113,3.966602,NbO-D4,A2
29834,NbO-D4_18,NbO-D4,18,Xenic,3.10798,3.563488,3.46857,4.00283,NbO-D4,A2
29835,NbO-D4_18,NbO-D4,18,Xenic,3.259052,3.495725,3.395669,3.701618,NbO-D4,A2
29836,NbO-D4_18,NbO-D4,18,Xenic,3.478329,3.746946,3.615946,3.906639,NbO-D4,A2
29837,NbO-D4_18,NbO-D4,18,Xenic,3.361035,3.522806,3.56015,4.600824,NbO-D4,A2
29838,NbO-D4_18,NbO-D4,18,Xenic,3.543533,3.596214,3.633532,3.821455,NbO-D4,A2
29839,NbO-D4_18,NbO-D4,18,Xenic,3.634607,3.78025,3.579663,3.679716,NbO-D4,A2
29840,NbO-D4_18,NbO-D4,18,Xenic,3.498317,3.521415,3.575344,3.641996,NbO-D4,A2
29841,NbO-D4_18,NbO-D4,18,Xenic,3.674539,3.869998,3.550016,3.743596,NbO-D4,A2
29842,NbO-D4_18,NbO-D4,18,Xenic,3.551583,3.638411,3.627414,3.637494,NbO-D4,A2
29843,NbO-D4_18,NbO-D4,18,Xenic,3.286427,3.646181,3.533823,3.877807,NbO-D4,A2
29844,NbO-D4_18,NbO-D4,18,Xenic,3.534852,3.506318,3.66389,3.482153,NbO-D4,A2
29845,NbO-D4_18,NbO-D4,18,Xenic,3.403826,3.539918,3.546739,3.724493,NbO-D4,A2
29846,NbO-D4_18,NbO-D4,18,Xenic,3.49761,3.38498,3.526427,3.664551,NbO-D4,A2
29847,NbO-D4_18,NbO-D4,18,Xenic,3.376956,3.530208,3.562141,3.963625,NbO-D4,A2
29848,NbO-D4_18,NbO-D4,18,Xenic,3.205123,3.451518,3.458362,3.584139,NbO-D4,A2
29849,NbO-D4_18,NbO-D4,18,Xenic,3.482021,3.541232,3.497999,3.57093,NbO-D4,A2
29850,NbO-D4_18,NbO-D4,18,Xenic,3.072193,3.521314,3.502315,3.845659,NbO-D4,A2
29851,NbO-D4_18,NbO-D4,18,Xenic,3.519353,4.005948,3.714978,3.79076,NbO-D4,A2
29852,NbO-D4_18,NbO-D4,18,Xenic,3.358212,3.522246,3.664989,4.030526,NbO-D4,A2
29853,NbO-D4_18,NbO-D4,18,Xenic,3.389461,3.596707,3.538583,3.825866,NbO-D4,A2
29854,NbO-D4_18,NbO-D4,18,Xenic,3.29289,3.5238,3.605248,4.015634,NbO-D4,A2
29855,NbO-D4_18,NbO-D4,18,Xenic,3.521408,3.548342,3.538903,4.492167,NbO-D4,A2
29856,NbO-D4_18,NbO-D4,18,Xenic,3.486495,3.538275,3.590559,3.61749,NbO-D4,A2
29857,NbO-D4_18,NbO-D4,18,Xenic,3.893819,4.023645,3.949871,4.075429,NbO-D4,A2
29858,NbO-D4_18,NbO-D4,18,Xenic,3.584073,3.444676,3.442653,4.075363,NbO-D4,A2
29859,NbO-D4_18,NbO-D4,18,Xenic,3.283157,3.295298,3.296415,3.335652,NbO-D4,A2
29860,NbO-D4_18,NbO-D4,18,Xenic,3.597822,4.454146,3.681907,3.806373,NbO-D4,A2
29861,NbO-D4_18,NbO-D4,18,Xenic,3.441972,3.550577,3.573137,3.83878,NbO-D4,A2
29862,NbO-D4_18,NbO-D4,18,Xenic,3.524704,3.720603,3.626907,4.078088,NbO-D4,A2
29863,NbO-D4_18,NbO-D4,18,Xenic,3.437265,3.612463,3.604523,3.858011,NbO-D4,A2
29864,NbO-D4_18,NbO-D4,18,Xenic,3.561368,3.695179,3.581255,3.678482,NbO-D4,A2
29865,NbO-D4_18,NbO-D4,18,Xenic,3.55087,3.734695,3.578124,3.707208,NbO-D4,A2
29866,NbO-D4_18,NbO-D4,18,Xenic,2.958787,3.33829,2.236562,4.500339,NbO-D4,A2
29867,NbO-D4_18,NbO-D4,18,Xenic,3.576243,3.618527,3.496475,3.718292,NbO-D4,A2
29868,NbO-D4_18,NbO-D4,18,Xenic,3.517063,3.624076,3.624972,3.778909,NbO-D4,A2
29869,NbO-D4_18,NbO-D4,18,Xenic,3.465836,3.625485,3.609168,3.776068,NbO-D4,A2
29870,NbO-D4_18,NbO-D4,18,Xenic,3.613834,3.648164,3.708203,4.276878,NbO-D4,A2
29871,NbO-D4_18,NbO-D4,18,Xenic,3.562579,3.55293,3.493713,3.706143,NbO-D4,A2
29872,NbO-D4_18,NbO-D4,18,Xenic,3.561878,3.575211,3.573961,3.84488,NbO-D4,A2
29873,NbO-D4_18,NbO-D4,18,Xenic,3.358951,3.482111,3.468216,3.779754,NbO-D4,A2
29874,NbO-D4_18,NbO-D4,18,Xenic,3.548134,3.587746,3.565158,3.769891,NbO-D4,A2
29875,NbO-D4_18,NbO-D4,18,Xenic,3.40629,3.693177,3.711743,4.503041,NbO-D4,A2
29876,NbO-D4_18,NbO-D4,18,Xenic,3.585904,3.404657,3.648459,3.646599,NbO-D4,A2
29877,NbO-D4_18,NbO-D4,18,Xenic,3.487913,3.639715,3.587103,3.851219,NbO-D4,A2
29878,NbO-D4_18,NbO-D4,18,Xenic,3.404965,3.585011,3.485905,3.603769,NbO-D4,A2
29879,NbO-D4_18,NbO-D4,18,Xenic,3.483007,3.630081,3.60151,3.653,NbO-D4,A2
29880,NbO-D4_18,NbO-D4,18,Xenic,3.194516,3.409556,3.466985,4.149691,NbO-D4,A2
29881,NbO-D4_18,NbO-D4,18,Xenic,3.539731,3.747612,3.513883,3.63732,NbO-D4,A2
29882,NbO-D4_18,NbO-D4,18,Xenic,3.499038,3.592821,3.579581,3.636267,NbO-D4,A2
29883,NbO-D4_18,NbO-D4,18,Xenic,3.573622,3.63086,3.449057,3.810348,NbO-D4,A2
29884,NbO-D4_18,NbO-D4,18,Xenic,3.440146,3.619107,3.684882,4.281379,NbO-D4,A2
29885,NbO-D4_18,NbO-D4,18,Xenic,3.356031,3.384666,3.485498,3.970836,NbO-D4,A2
29886,NbO-D4_18,NbO-D4,18,Xenic,3.477346,3.852829,3.608544,3.918021,NbO-D4,A2
29887,NbO-D4_18,NbO-D4,18,Xenic,3.441307,3.584455,3.530733,4.187359,NbO-D4,A2
29888,NbO-D4_18,NbO-D4,18,Xenic,3.49776,3.60053,3.522894,3.640153,NbO-D4,A2
29889,NbO-D4_18,NbO-D4,18,Xenic,3.279636,4.134558,3.376665,3.573678,NbO-D4,A2
29890,NbO-D4_18,NbO-D4,18,Xenic,3.584137,3.781875,3.522281,4.155635,NbO-D4,A2
29891,NbO-D4_18,NbO-D4,18,Xenic,3.620562,3.516178,3.552835,3.71056,NbO-D4,A2
29892,NbO-D4_18,NbO-D4,18,Xenic,3.425058,3.922714,3.585933,3.614527,NbO-D4,A2
29893,NbO-D4_18,NbO-D4,18,Xenic,3.53923,3.647212,3.437507,3.797828,NbO-D4,A2
29894,NbO-D4_18,NbO-D4,18,Xenic,3.425596,3.501849,3.631965,3.451363,NbO-D4,A2
29895,NbO-D4_18,NbO-D4,18,Xenic,3.714979,3.813926,3.803519,4.360518,NbO-D4,A2
29896,NbO-D4_18,NbO-D4,18,Xenic,3.466146,3.686993,3.609526,3.767383,NbO-D4,A2
29897,NbO-D4_18,NbO-D4,18,Xenic,3.473075,3.790751,3.578855,3.72456,NbO-D4,A2
29898,NbO-D4_18,NbO-D4,18,Xenic,3.435532,3.659778,3.650689,3.81455,NbO-D4,A2
29899,NbO-D4_18,NbO-D4,18,Xenic,3.567965,3.530261,3.615851,3.764296,NbO-D4,A2
29900,NbO-D4_18,NbO-D4,18,Xenic,3.498518,3.569815,3.51828,3.971232,NbO-D4,A2
29901,NbO-D4_18,NbO-D4,18,Xenic,3.490944,3.682216,3.660347,3.68382,NbO-D4,A2
29902,NbO-D4_18,NbO-D4,18,Xenic,3.373168,3.630384,3.512995,3.854673,NbO-D4,A2
29903,NbO-D4_18,NbO-D4,18,Xenic,3.400559,3.553632,3.600908,3.826823,NbO-D4,A2
29904,NbO-D4_18,NbO-D4,18,Xenic,3.510204,3.572816,3.606081,3.757141,NbO-D4,A2
29905,NbO-D4_18,NbO-D4,18,Xenic,3.461749,3.442407,3.510801,3.681504,NbO-D4,A2
29906,NbO-D4_18,NbO-D4,18,Xenic,3.448218,3.456382,3.531549,4.342049,NbO-D4,A2
29907,NbO-D4_18,NbO-D4,18,Xenic,3.446503,3.540069,3.573491,3.710923,NbO-D4,A2
29908,NbO-D4_18,NbO-D4,18,Xenic,3.552186,3.58191,3.541304,4.215296,NbO-D4,A2
29909,NbO-D4_18,NbO-D4,18,Xenic,3.37047,3.565063,3.588341,3.960342,NbO-D4,A2
29910,NbO-D4_18,NbO-D4,18,Xenic,3.615328,3.596362,3.582406,3.695457,NbO-D4,A2
29911,NbO-D4_18,NbO-D4,18,Xenic,3.465703,3.540781,3.474408,3.598701,NbO-D4,A2
29912,NbO-D4_18,NbO-D4,18,Xenic,3.510568,3.69749,3.443717,3.586314,NbO-D4,A2
29913,NbO-D4_18,NbO-D4,18,Xenic,3.538126,4.289981,3.666433,3.857859,NbO-D4,A2
29914,NbO-D4_18,NbO-D4,18,Xenic,3.407294,3.644625,3.587183,3.776174,NbO-D4,A2
29915,NbO-D4_18,NbO-D4,18,Xenic,3.619394,3.516562,3.527666,3.523126,NbO-D4,A2
29916,NbO-D4_18,NbO-D4,18,Xenic,3.535345,3.679352,3.671654,3.923647,NbO-D4,A2
29917,NbO-D4_18,NbO-D4,18,Xenic,3.270979,3.648485,3.484895,4.136616,NbO-D4,A2
29918,NbO-D4_18,NbO-D4,18,Xenic,3.087031,3.468355,3.460312,4.136234,NbO-D4,A2
29919,NbO-D4_18,NbO-D4,18,Xenic,3.516029,3.585637,3.483841,3.856741,NbO-D4,A2
29920,NbO-D4_18,NbO-D4,18,Xenic,3.844353,4.318912,3.940881,4.07514,NbO-D4,A2
29921,NbO-D4_18,NbO-D4,18,Xenic,3.298838,3.591966,3.561676,3.876607,NbO-D4,A2
29922,NbO-D4_18,NbO-D4,18,Xenic,3.476547,3.748754,3.43294,3.626474,NbO-D4,A2
29923,NbO-D4_18,NbO-D4,18,Xenic,3.463899,3.736712,3.502456,3.638667,NbO-D4,A2
29924,NbO-D4_18,NbO-D4,18,Xenic,3.368049,4.087071,3.502959,4.173062,NbO-D4,A2
29925,NbO-D4_18,NbO-D4,18,Xenic,3.469251,3.687761,3.65079,3.666621,NbO-D4,A2
29926,NbO-D4_18,NbO-D4,18,Xenic,3.50287,3.654265,3.483464,4.101149,NbO-D4,A2
29927,NbO-D4_18,NbO-D4,18,Xenic,3.314502,3.833453,3.548365,3.654057,NbO-D4,A2
29928,NbO-D4_18,NbO-D4,18,Xenic,3.470329,3.415948,3.536836,4.116481,NbO-D4,A2
29929,NbO-D4_18,NbO-D4,18,Xenic,3.545943,3.602353,3.618884,3.849197,NbO-D4,A2
29930,NbO-D4_18,NbO-D4,18,Xenic,3.478254,3.649218,3.585177,3.85068,NbO-D4,A2
29931,NbO-D4_18,NbO-D4,18,Xenic,3.592157,3.522969,3.577569,3.77608,NbO-D4,A2
29932,NbO-D4_18,NbO-D4,18,Xenic,3.191071,3.487869,3.442011,3.647296,NbO-D4,A2
29933,NbO-D4_18,NbO-D4,18,Xenic,3.754375,3.822107,3.791942,4.349169,NbO-D4,A2
29934,NbO-D4_18,NbO-D4,18,Xenic,3.414791,3.877476,3.448292,3.469848,NbO-D4,A2
29935,NbO-D4_18,NbO-D4,18,Xenic,3.460013,3.716108,3.701396,4.092052,NbO-D4,A2
29936,NbO-D4_18,NbO-D4,18,Xenic,3.502605,3.825358,3.526967,3.639554,NbO-D4,A2
29937,NbO-D4_18,NbO-D4,18,Xenic,3.408205,3.525637,3.55976,3.66537,NbO-D4,A2
29938,NbO-D4_18,NbO-D4,18,Xenic,3.526549,3.714837,3.616304,3.901336,NbO-D4,A2
29939,NbO-D4_18,NbO-D4,18,Xenic,3.521814,3.677808,3.628829,3.722086,NbO-D4,A2
29940,NbO-D4_18,NbO-D4,18,Xenic,3.434724,4.392967,3.600055,3.951262,NbO-D4,A2
29941,NbO-D4_18,NbO-D4,18,Xenic,3.570998,3.672041,3.53548,4.064247,NbO-D4,A2
29942,NbO-D4_18,NbO-D4,18,Xenic,3.635609,3.578694,3.515356,3.622464,NbO-D4,A2
29943,NbO-D4_18,NbO-D4,18,Xenic,3.650497,3.647331,3.560098,3.725455,NbO-D4,A2
29944,NbO-D4_18,NbO-D4,18,Xenic,3.511849,3.51273,3.528047,3.620817,NbO-D4,A2
29945,NbO-D4_18,NbO-D4,18,Xenic,3.52085,4.194133,3.534223,3.749666,NbO-D4,A2
29946,NbO-D4_18,NbO-D4,18,Xenic,3.181801,3.439099,3.406215,3.476845,NbO-D4,A2
29947,NbO-D4_18,NbO-D4,18,Xenic,3.479844,3.500226,3.471232,4.406304,NbO-D4,A2
29948,NbO-D4_18,NbO-D4,18,Xenic,3.468408,3.863201,3.604277,3.882671,NbO-D4,A2
29949,NbO-D4_18,NbO-D4,18,Xenic,3.675587,3.791215,3.589448,3.750818,NbO-D4,A2
29950,NbO-D4_18,NbO-D4,18,Xenic,3.299318,3.968211,3.555477,3.644889,NbO-D4,A2
29951,NbO-D4_18,NbO-D4,18,Xenic,3.363824,3.640856,3.40352,3.886232,NbO-D4,A2
29952,NbO-D4_18,NbO-D4,18,Xenic,3.780516,3.943624,3.936622,4.31042,NbO-D4,A2
29953,NbO-D4_18,NbO-D4,18,Xenic,3.53731,3.62729,3.637505,3.831646,NbO-D4,A2
29954,NbO-D4_18,NbO-D4,18,Xenic,3.532699,3.598647,3.489444,4.175725,NbO-D4,A2
29955,NbO-D4_18,NbO-D4,18,Xenic,3.770859,3.91834,3.894042,4.229234,NbO-D4,A2
29956,NbO-D4_18,NbO-D4,18,Xenic,3.615535,3.677235,3.431369,3.819998,NbO-D4,A2
29957,NbO-D4_18,NbO-D4,18,Xenic,3.537549,3.583687,3.641026,3.84083,NbO-D4,A2
29958,NbO-D4_18,NbO-D4,18,Xenic,3.572736,3.488964,3.462212,4.219132,NbO-D4,A2
29959,NbO-D4_18,NbO-D4,18,Xenic,3.490633,3.653359,3.495626,4.379221,NbO-D4,A2
29960,NbO-D4_18,NbO-D4,18,Xenic,3.467,3.550651,3.50693,3.638471,NbO-D4,A2
29961,NbO-D4_18,NbO-D4,18,Xenic,3.530897,3.570942,3.545434,3.778304,NbO-D4,A2
29962,NbO-D4_18,NbO-D4,18,Xenic,3.477869,4.267252,3.497248,3.647125,NbO-D4,A2
29963,NbO-D4_18,NbO-D4,18,Xenic,3.483058,3.646611,3.556451,3.795588,NbO-D4,A2
29964,NbO-D4_18,NbO-D4,18,Xenic,3.368899,3.591443,3.630656,4.746276,NbO-D4,A2
29965,NbO-D4_18,NbO-D4,18,Xenic,3.288413,3.498044,3.591645,4.064119,NbO-D4,A2
29966,NbO-D4_18,NbO-D4,18,Xenic,3.497088,3.573683,3.593415,3.711481,NbO-D4,A2
29967,NbO-D4_18,NbO-D4,18,Xenic,3.769758,3.904328,3.907504,4.266129,NbO-D4,A2
29968,NbO-D4_18,NbO-D4,18,Xenic,3.152875,3.606996,3.560298,3.750161,NbO-D4,A2
29969,NbO-D4_18,NbO-D4,18,Xenic,3.250927,3.156986,3.32317,3.330371,NbO-D4,A2
29970,NbO-D4_18,NbO-D4,18,Xenic,3.504816,3.722242,3.631491,3.832006,NbO-D4,A2
29971,NbO-D4_18,NbO-D4,18,Xenic,3.41562,3.821845,3.69655,3.896919,NbO-D4,A2
29972,NbO-D4_18,NbO-D4,18,Xenic,3.412021,3.648389,3.700812,3.905083,NbO-D4,A2
29973,NbO-D4_18,NbO-D4,18,Xenic,3.377948,3.849763,3.466549,4.119041,NbO-D4,A2
29974,NbO-D4_18,NbO-D4,18,Xenic,3.554851,3.582324,3.522562,3.879163,NbO-D4,A2
29975,NbO-D4_18,NbO-D4,18,Xenic,3.256147,3.540011,3.581414,3.848177,NbO-D4,A2
29976,NbO-D4_18,NbO-D4,18,Xenic,3.511857,3.519197,3.541904,3.552557,NbO-D4,A2
29977,NbO-D4_18,NbO-D4,18,Xenic,3.588151,3.618496,3.646393,3.790242,NbO-D4,A2
29978,NbO-D4_18,NbO-D4,18,Xenic,3.50218,3.67658,3.544288,3.663311,NbO-D4,A2
29979,NbO-D4_18,NbO-D4,18,Xenic,3.437819,3.543407,3.510148,3.951601,NbO-D4,A2
29980,NbO-D4_18,NbO-D4,18,Xenic,3.496583,3.761666,3.544509,4.059059,NbO-D4,A2
29981,NbO-D4_18,NbO-D4,18,Xenic,3.508203,3.540668,3.707123,3.937035,NbO-D4,A2
29982,NbO-D4_18,NbO-D4,18,Xenic,3.546751,3.484689,3.497088,3.758312,NbO-D4,A2
29983,NbO-D4_18,NbO-D4,18,Xenic,3.510463,4.145762,3.526387,3.666884,NbO-D4,A2
29984,NbO-D4_18,NbO-D4,18,Xenic,3.380477,3.557595,3.547029,3.688582,NbO-D4,A2
29985,NbO-D4_18,NbO-D4,18,Xenic,3.49334,3.711437,3.598193,3.732184,NbO-D4,A2
29986,NbO-D4_18,NbO-D4,18,Xenic,3.526701,3.471113,3.526318,4.20044,NbO-D4,A2
29987,NbO-D4_18,NbO-D4,18,Xenic,3.318175,3.542413,3.54785,3.640676,NbO-D4,A2
